metro_id,tract_id,year,entropy,distmiles,metro_name
35620,36047088400,2010,0.23084588236824505,5.31592584504788,New York
35620,36047088400,2020,0.3408068619285328,5.31592584504788,New York
35620,36047088600,1990,0.1849805782828645,5.765629337799875,New York
35620,36047088600,2000,0.18556329601263863,5.765629337799875,New York
35620,36047088600,2010,0.2210777411790694,5.765629337799875,New York
35620,36047088600,2020,0.36513341961719953,5.765629337799875,New York
35620,36047088800,1990,0.24511445514674865,6.037114371649053,New York
35620,36047088800,2000,0.32004201755648104,6.037114371649053,New York
35620,36047088800,2010,0.25450911391150055,6.037114371649053,New York
35620,36047088800,2020,0.3346704462791011,6.037114371649053,New York
35620,36047089000,1990,0.3204192212323212,5.785445927100723,New York
35620,36047089000,2000,0.30488482424701946,5.785445927100723,New York
35620,36047089000,2010,0.26069102805344024,5.785445927100723,New York
35620,36047089000,2020,0.3920016633298693,5.785445927100723,New York
35620,36047089200,1990,0.23596972421015042,5.356058854721898,New York
35620,36047089200,2000,0.24258096767313905,5.356058854721898,New York
35620,36047089200,2010,0.26037240572366754,5.356058854721898,New York
35620,36047089200,2020,0.4325540925014158,5.356058854721898,New York
35620,36047089400,1990,0.2351572876275396,5.71183551939548,New York
35620,36047089400,2000,0.276498447397684,5.71183551939548,New York
35620,36047089400,2010,0.30187072547044513,5.71183551939548,New York
35620,36047089400,2020,0.40100334004721966,5.71183551939548,New York
35620,36047089600,1990,0.37265434016149285,6.087408915958038,New York
35620,36047089600,2000,0.3917408679278603,6.087408915958038,New York
35620,36047089600,2010,0.3557392218058262,6.087408915958038,New York
35620,36047089600,2020,0.39327309746469696,6.087408915958038,New York
35620,36047089800,1990,0.2240810757552976,5.813918731537015,New York
35620,36047089800,2000,0.2478958529823264,5.813918731537015,New York
35620,36047089800,2010,0.2547255505463306,5.813918731537015,New York
35620,36047089800,2020,0.4446009018860848,5.813918731537015,New York
35620,36047090000,1990,0.3189828483871819,5.401420287038592,New York
35620,36047090000,2000,0.33655289992653964,5.401420287038592,New York
35620,36047090000,2010,0.34744240173641194,5.401420287038592,New York
35620,36047090000,2020,0.4328649827506994,5.401420287038592,New York
35620,36047090200,1990,0.33883394970604774,5.576375905349207,New York
35620,36047090200,2000,0.4379652339984817,5.576375905349207,New York
35620,36047090200,2010,0.38996677381986544,5.576375905349207,New York
35620,36047090200,2020,0.49430206793003323,5.576375905349207,New York
35620,36047090600,1990,0.27440744696631564,5.752676362801872,New York
35620,36047090600,2000,0.3387719053953603,5.752676362801872,New York
35620,36047090600,2010,0.4160208681875308,5.752676362801872,New York
35620,36047090600,2020,0.49135898755814655,5.752676362801872,New York
35620,36047090800,1990,0.34932697745305896,5.86054884769417,New York
35620,36047090800,2000,0.4077930125795285,5.86054884769417,New York
35620,36047090800,2010,0.44882451636895127,5.86054884769417,New York
35620,36047090800,2020,0.5203035229134672,5.86054884769417,New York
35620,36047091000,1990,0.23740263534373973,6.13031562830452,New York
35620,36047091000,2000,0.3736591530568124,6.13031562830452,New York
35620,36047091000,2010,0.4173855790584871,6.13031562830452,New York
35620,36047091000,2020,0.5077538166977082,6.13031562830452,New York
35620,36047091200,1990,0.21290410762270012,5.984705657306115,New York
35620,36047091200,2000,0.3374780326474536,5.984705657306115,New York
35620,36047091200,2010,0.4255995140921153,5.984705657306115,New York
35620,36047091200,2020,0.4810601162837526,5.984705657306115,New York
35620,36047091600,1990,0.27835027692156644,6.108077176254281,New York
35620,36047091600,2000,0.37698284662357795,6.108077176254281,New York
35620,36047091600,2010,0.3342849696311484,6.108077176254281,New York
35620,36047091600,2020,0.4516735051778831,6.108077176254281,New York
35620,36047091800,1990,0.3811837914268157,6.211346020188724,New York
35620,36047091800,2000,0.415578897729186,6.211346020188724,New York
35620,36047091800,2010,0.4260838531368823,6.211346020188724,New York
35620,36047091800,2020,0.5073886711368569,6.211346020188724,New York
35620,36047092000,1990,0.28167319024007,6.401953319270577,New York
35620,36047092000,2000,0.3341427317557309,6.401953319270577,New York
35620,36047092000,2010,0.2893323023022541,6.401953319270577,New York
35620,36047092000,2020,0.4249985650378237,6.401953319270577,New York
35620,36047092200,1990,0.2371199812500979,6.436254482218095,New York
35620,36047092200,2000,0.30086890914543957,6.436254482218095,New York
35620,36047092200,2010,0.25303641032433316,6.436254482218095,New York
35620,36047092200,2020,0.34477952170892123,6.436254482218095,New York
35620,36047092400,1990,0.2954526951062111,5.672818237671484,New York
35620,36047092400,2000,0.3169569693353905,5.672818237671484,New York
35620,36047092400,2010,0.31668046421312585,5.672818237671484,New York
35620,36047092400,2020,0.43873165412729764,5.672818237671484,New York
35620,36047092800,1990,0.28194941831036646,6.355625882745249,New York
35620,36047092800,2000,0.31799536402501544,6.355625882745249,New York
35620,36047092800,2010,0.2589256907649964,6.355625882745249,New York
35620,36047092800,2020,0.37641439687942,6.355625882745249,New York
35620,36047093000,1990,0.21631044937978613,6.329880777547001,New York
35620,36047093000,2000,0.2036371762278431,6.329880777547001,New York
35620,36047093000,2010,0.1448062392755419,6.329880777547001,New York
35620,36047093000,2020,0.2181092940985425,6.329880777547001,New York
35620,36047093200,1990,0.34289852348970074,6.406669964593825,New York
35620,36047093200,2000,0.25810831047969435,6.406669964593825,New York
35620,36047093200,2010,0.21146307755856344,6.406669964593825,New York
35620,36047093200,2020,0.3809190358805033,6.406669964593825,New York
35620,36047093400,1990,0.2724002567744603,6.163454265631029,New York
35620,36047093400,2000,0.2161733768856509,6.163454265631029,New York
35620,36047093400,2010,0.19083817617788693,6.163454265631029,New York
35620,36047093400,2020,0.33723771714210127,6.163454265631029,New York
35620,36047093600,1990,0.19798740491893446,6.089227016522448,New York
35620,36047093600,2000,0.1817247419615061,6.089227016522448,New York
35620,36047093600,2010,0.19905889657869089,6.089227016522448,New York
35620,36047093600,2020,0.266272131871902,6.089227016522448,New York
35620,36047093800,1990,0.18475846288052522,5.955152253529474,New York
35620,36047093800,2000,0.19608075975738964,5.955152253529474,New York
35620,36047093800,2010,0.17052066256269227,5.955152253529474,New York
35620,36047093800,2020,0.4095549670690506,5.955152253529474,New York
35620,36047094401,1990,0.28746216636757094,6.504120720013152,New York
35620,36047094401,2000,0.20774106706905984,6.504120720013152,New York
35620,36047094401,2010,0.19849482022266757,6.504120720013152,New York
35620,36047094401,2020,0.2757819625053252,6.504120720013152,New York
35620,36047094402,1990,0.5404119508174695,6.951775636913198,New York
35620,36047094402,2000,0.5177384478122447,6.951775636913198,New York
35620,36047094402,2010,0.4209573215202381,6.951775636913198,New York
35620,36047094402,2020,0.4167273913093237,6.951775636913198,New York
35620,36047094600,1990,0.23261394633999394,6.1682890820614045,New York
35620,36047094600,2000,0.21568686948994645,6.1682890820614045,New York
35620,36047094600,2010,0.2832926600968364,6.1682890820614045,New York
35620,36047094600,2020,0.32704524180473893,6.1682890820614045,New York
35620,36047095000,1990,0.4649937743683239,6.768031963591505,New York
35620,36047095000,2000,0.3544854594996358,6.768031963591505,New York
35620,36047095000,2010,0.21276707696702388,6.768031963591505,New York
35620,36047095000,2020,0.32606421208545455,6.768031963591505,New York
35620,36047095400,1990,0.5995860769785109,6.8206874952253385,New York
35620,36047095400,2000,0.31982259059375284,6.8206874952253385,New York
35620,36047095400,2010,0.23797209604054068,6.8206874952253385,New York
35620,36047095400,2020,0.3021979516490532,6.8206874952253385,New York
